brand_name,mall_name,province,city,district,address,store_name,floor,phone,business_hours,latitude,longitude,source_url,tags,is_active
New Balance,六盘水市华润万象城,贵州省,六盘水市,六盘水区,六盘水市核心商业区六盘水市华润万象城,New Balance 六盘水市华润万象城店,3层 L318,0858-8822366,10:00 - 22:00,26.6078,104.8128,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,毕节市万达广场,贵州省,毕节市,毕节区,毕节市核心商业区毕节市万达广场,New Balance 毕节市万达广场旗舰店,2层 2F-18,0857-7948847,10:00 - 22:00,27.3204,105.2915,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,安顺市万达广场,贵州省,安顺市,安顺区,安顺市核心商业区安顺市万达广场,New Balance 安顺市万达广场旗舰店,2层 2F-18,0851-8349634,10:00 - 22:00,26.2667,105.9557,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,铜仁市万达广场,贵州省,铜仁市,铜仁区,铜仁市核心商业区铜仁市万达广场,New Balance 铜仁市万达广场旗舰店,2层 2F-18,0856-8213265,10:00 - 22:00,27.7211,109.1784,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,黔东南苗族侗族自治州万达广场,贵州省,黔东南苗族侗族自治州,黔东南苗族侗族区,黔东南苗族侗族自治州核心商业区黔东南苗族侗族自治州万达广场,New Balance 黔东南苗族侗族自治州万达广场旗舰店,2层 2F-18,0855-6220888,10:00 - 22:00,26.5769,107.9904,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,黔南布依族苗族自治州万达广场,贵州省,黔南布依族苗族自治州,黔南布依族苗族区,黔南布依族苗族自治州核心商业区黔南布依族苗族自治州万达广场,New Balance 黔南布依族苗族自治州万达广场旗舰店,2层 2F-18,0854-7153377,10:00 - 22:00,26.2717,107.5163,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,昆明市万达广场,云南省,昆明市,昆明区,昆明市核心商业区昆明市万达广场,New Balance 昆明市万达广场旗舰店,2层 2F-18,0871-8818791,10:00 - 22:00,25.0284,102.6982,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,昆明市华润万象城,云南省,昆明市,昆明区,昆明市核心商业区昆明市华润万象城,New Balance 昆明市华润万象城店,3层 L318,0871-8831367,10:00 - 22:00,25.0437,102.6999,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,昆明市华润万象汇,云南省,昆明市,昆明区,昆明市核心商业区昆明市华润万象汇,New Balance 昆明市华润万象汇店,2层 L2-16,0871-7030904,10:00 - 22:00,25.0283,102.7092,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,昆明市大悦城,云南省,昆明市,昆明区,昆明市核心商业区昆明市大悦城,New Balance 昆明市大悦城店,4层 4F-12,0871-8451277,10:00 - 22:00,25.0415,102.709,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,昆明市龙湖天街,云南省,昆明市,昆明区,昆明市核心商业区昆明市龙湖天街,New Balance 昆明市龙湖天街店,2层 2F-15,0871-6575295,10:00 - 22:00,25.0479,102.711,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,昆明市银泰百货,云南省,昆明市,昆明区,昆明市核心商业区昆明市银泰百货,New Balance 昆明市银泰百货店,3层 运动馆308,0871-6142867,10:00 - 22:00,25.0432,102.6988,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,昆明市银泰城,云南省,昆明市,昆明区,昆明市核心商业区昆明市银泰城,New Balance 昆明市银泰城店,2层 2F-20,0871-8671194,10:00 - 22:00,25.0387,102.6926,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,昆明市吾悦广场,云南省,昆明市,昆明区,昆明市核心商业区昆明市吾悦广场,New Balance 昆明市吾悦广场店,2层 2F-16,0871-7737650,10:00 - 22:00,25.0491,102.7003,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,昆明市宝龙广场,云南省,昆明市,昆明区,昆明市核心商业区昆明市宝龙广场,New Balance 昆明市宝龙广场店,2层 2F-12,0871-6514431,10:00 - 22:00,25.0376,102.6988,https://www.newbalance.com.cn,"商圈专卖店,经典鞋款",true
New Balance,昆明市苏宁广场,云南省,昆明市,昆明区,昆明市核心商业区昆明市苏宁广场,New Balance 昆明市苏宁广场店,3层 308,0871-8998263,10:00 - 22:00,25.0231,102.7043,https://www.newbalance.com.cn,"综合大店,全系列",true
New Balance,昆明市印象城,云南省,昆明市,昆明区,昆明市核心商业区昆明市印象城,New Balance 昆明市印象城店,2层 L2-08,0871-7369977,10:00 - 22:00,25.0399,102.7259,https://www.newbalance.com.cn,"体验店,经典跑鞋",true
New Balance,昆明市金鹰国际购物中心,云南省,昆明市,昆明区,昆明市核心商业区昆明市金鹰国际购物中心,New Balance 昆明市金鹰国际购物中心店,4层 408,0871-8218675,10:00 - 22:00,25.0345,102.7042,https://www.newbalance.com.cn,"精品专柜,英美产专区",true
New Balance,昆明市王府井百货,云南省,昆明市,昆明区,昆明市核心商业区昆明市王府井百货,New Balance 昆明市王府井百货店,3层 运动专区,0871-8691694,10:00 - 22:00,25.0602,102.7148,https://www.newbalance.com.cn,"百货专柜,经典复古跑鞋",true
New Balance,昆明市百联奥特莱斯,云南省,昆明市,昆明区,昆明市核心商业区昆明市百联奥特莱斯,New Balance 昆明市百联奥特莱斯店,1层 A108,0871-7830291,09:30 - 21:30,25.0225,102.7098,https://www.newbalance.com.cn,"奥特莱斯特惠,超大工厂店,折扣专享",true
New Balance,大理白族自治州万达广场,云南省,大理白族自治州,大理白族区,大理白族自治州核心商业区大理白族自治州万达广场,New Balance 大理白族自治州万达广场旗舰店,2层 2F-18,0872-8334310,10:00 - 22:00,25.6156,100.2558,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,大理白族自治州华润万象城,云南省,大理白族自治州,大理白族区,大理白族自治州核心商业区大理白族自治州华润万象城,New Balance 大理白族自治州华润万象城店,3层 L318,0872-6628740,10:00 - 22:00,25.6059,100.2478,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,大理白族自治州华润万象汇,云南省,大理白族自治州,大理白族区,大理白族自治州核心商业区大理白族自治州华润万象汇,New Balance 大理白族自治州华润万象汇店,2层 L2-16,0872-6785312,10:00 - 22:00,25.6208,100.2572,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,丽江市万达广场,云南省,丽江市,丽江区,丽江市核心商业区丽江市万达广场,New Balance 丽江市万达广场旗舰店,2层 2F-18,0888-7364278,10:00 - 22:00,26.8617,100.242,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,丽江市华润万象城,云南省,丽江市,丽江区,丽江市核心商业区丽江市华润万象城,New Balance 丽江市华润万象城店,3层 L318,0888-8254992,10:00 - 22:00,26.865,100.2222,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,曲靖市万达广场,云南省,曲靖市,曲靖区,曲靖市核心商业区曲靖市万达广场,New Balance 曲靖市万达广场旗舰店,2层 2F-18,0874-6126677,10:00 - 22:00,25.4983,103.7855,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,曲靖市华润万象城,云南省,曲靖市,曲靖区,曲靖市核心商业区曲靖市华润万象城,New Balance 曲靖市华润万象城店,3层 L318,0874-6959756,10:00 - 22:00,25.4722,103.7991,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,玉溪市万达广场,云南省,玉溪市,玉溪区,玉溪市核心商业区玉溪市万达广场,New Balance 玉溪市万达广场旗舰店,2层 2F-18,0877-8860638,10:00 - 22:00,24.34,102.5512,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,保山市万达广场,云南省,保山市,保山区,保山市核心商业区保山市万达广场,New Balance 保山市万达广场旗舰店,2层 2F-18,0875-7388590,10:00 - 22:00,25.1136,100.1331,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,昭通市万达广场,云南省,昭通市,昭通区,昭通市核心商业区昭通市万达广场,New Balance 昭通市万达广场旗舰店,2层 2F-18,0870-8828281,10:00 - 22:00,27.3347,103.7035,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,普洱市万达广场,云南省,普洱市,普洱区,普洱市核心商业区普洱市万达广场,New Balance 普洱市万达广场旗舰店,2层 2F-18,0879-8232785,10:00 - 22:00,22.78,100.9832,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,楚雄彝族自治州万达广场,云南省,楚雄彝族自治州,楚雄彝族区,楚雄彝族自治州核心商业区楚雄彝族自治州万达广场,New Balance 楚雄彝族自治州万达广场旗舰店,2层 2F-18,0878-8699863,10:00 - 22:00,25.0429,101.5569,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,红河哈尼族彝族自治州万达广场,云南省,红河哈尼族彝族自治州,红河哈尼族彝族区,红河哈尼族彝族自治州核心商业区红河哈尼族彝族自治州万达广场,New Balance 红河哈尼族彝族自治州万达广场旗舰店,2层 2F-18,0873-6003757,10:00 - 22:00,23.3527,103.3802,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,西双版纳傣族自治州万达广场,云南省,西双版纳傣族自治州,西双版纳傣族区,西双版纳傣族自治州核心商业区西双版纳傣族自治州万达广场,New Balance 西双版纳傣族自治州万达广场旗舰店,2层 2F-18,0869-8637305,10:00 - 22:00,22.0251,100.8106,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,迪庆藏族自治州万达广场,云南省,迪庆藏族自治州,迪庆藏族区,迪庆藏族自治州核心商业区迪庆藏族自治州万达广场,New Balance 迪庆藏族自治州万达广场旗舰店,2层 2F-18,0887-6900575,10:00 - 22:00,27.8196,99.6911,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,拉萨市万达广场,西藏自治区,拉萨市,拉萨区,拉萨市核心商业区拉萨市万达广场,New Balance 拉萨市万达广场旗舰店,2层 2F-18,0891-7311564,10:00 - 22:00,29.6509,91.1572,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,拉萨市华润万象城,西藏自治区,拉萨市,拉萨区,拉萨市核心商业区拉萨市华润万象城,New Balance 拉萨市华润万象城店,3层 L318,0891-8478442,10:00 - 22:00,29.6327,91.1765,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,拉萨市华润万象汇,西藏自治区,拉萨市,拉萨区,拉萨市核心商业区拉萨市华润万象汇,New Balance 拉萨市华润万象汇店,2层 L2-16,0891-7763245,10:00 - 22:00,29.6536,91.1748,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,日喀则市万达广场,西藏自治区,日喀则市,日喀则区,日喀则市核心商业区日喀则市万达广场,New Balance 日喀则市万达广场旗舰店,2层 2F-18,0892-8322121,10:00 - 22:00,29.2585,88.8937,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,西安市万达广场,陕西省,西安市,西安区,西安市核心商业区西安市万达广场,New Balance 西安市万达广场旗舰店,2层 2F-18,029-54809822,10:00 - 22:00,34.3388,108.9316,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,西安市华润万象城,陕西省,西安市,西安区,西安市核心商业区西安市华润万象城,New Balance 西安市华润万象城店,3层 L318,029-81861496,10:00 - 22:00,34.3569,108.9371,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,西安市华润万象汇,陕西省,西安市,西安区,西安市核心商业区西安市华润万象汇,New Balance 西安市华润万象汇店,2层 L2-16,029-82404719,10:00 - 22:00,34.3527,108.9307,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,西安市大悦城,陕西省,西安市,西安区,西安市核心商业区西安市大悦城,New Balance 西安市大悦城店,4层 4F-12,029-82068384,10:00 - 22:00,34.3464,108.9441,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,西安市龙湖天街,陕西省,西安市,西安区,西安市核心商业区西安市龙湖天街,New Balance 西安市龙湖天街店,2层 2F-15,029-88662958,10:00 - 22:00,34.3223,108.9493,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,西安市银泰百货,陕西省,西安市,西安区,西安市核心商业区西安市银泰百货,New Balance 西安市银泰百货店,3层 运动馆308,029-56276474,10:00 - 22:00,34.3242,108.9304,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,西安市银泰城,陕西省,西安市,西安区,西安市核心商业区西安市银泰城,New Balance 西安市银泰城店,2层 2F-20,029-83721326,10:00 - 22:00,34.3397,108.9517,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,西安市吾悦广场,陕西省,西安市,西安区,西安市核心商业区西安市吾悦广场,New Balance 西安市吾悦广场店,2层 2F-16,029-80108882,10:00 - 22:00,34.3254,108.9491,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,西安市宝龙广场,陕西省,西安市,西安区,西安市核心商业区西安市宝龙广场,New Balance 西安市宝龙广场店,2层 2F-12,029-67306113,10:00 - 22:00,34.3555,108.9562,https://www.newbalance.com.cn,"商圈专卖店,经典鞋款",true
New Balance,西安市苏宁广场,陕西省,西安市,西安区,西安市核心商业区西安市苏宁广场,New Balance 西安市苏宁广场店,3层 308,029-68251314,10:00 - 22:00,34.3478,108.9431,https://www.newbalance.com.cn,"综合大店,全系列",true
New Balance,西安市印象城,陕西省,西安市,西安区,西安市核心商业区西安市印象城,New Balance 西安市印象城店,2层 L2-08,029-80452539,10:00 - 22:00,34.3615,108.9314,https://www.newbalance.com.cn,"体验店,经典跑鞋",true
New Balance,西安市金鹰国际购物中心,陕西省,西安市,西安区,西安市核心商业区西安市金鹰国际购物中心,New Balance 西安市金鹰国际购物中心店,4层 408,029-80977997,10:00 - 22:00,34.3359,108.9286,https://www.newbalance.com.cn,"精品专柜,英美产专区",true
New Balance,西安市王府井百货,陕西省,西安市,西安区,西安市核心商业区西安市王府井百货,New Balance 西安市王府井百货店,3层 运动专区,029-77539473,10:00 - 22:00,34.3476,108.9467,https://www.newbalance.com.cn,"百货专柜,经典复古跑鞋",true
New Balance,西安市百联奥特莱斯,陕西省,西安市,西安区,西安市核心商业区西安市百联奥特莱斯,New Balance 西安市百联奥特莱斯店,1层 A108,029-67725547,09:30 - 21:30,34.3374,108.9253,https://www.newbalance.com.cn,"奥特莱斯特惠,超大工厂店,折扣专享",true
New Balance,西安市砂之船奥特莱斯,陕西省,西安市,西安区,西安市核心商业区西安市砂之船奥特莱斯,New Balance 西安市砂之船奥特莱斯店,1层 108,029-84582927,09:30 - 21:30,34.3474,108.9475,https://www.newbalance.com.cn,"奥特莱斯超级工厂店,折扣专享",true
New Balance,西安市杉杉奥特莱斯,陕西省,西安市,西安区,西安市核心商业区西安市杉杉奥特莱斯,New Balance 西安市杉杉奥特莱斯店,1层 A-16,029-89804056,09:30 - 21:30,34.3369,108.9593,https://www.newbalance.com.cn,"奥特莱斯名品折扣店,全系列",true
New Balance,西安市首创奥特莱斯,陕西省,西安市,西安区,西安市核心商业区西安市首创奥特莱斯,New Balance 西安市首创奥特莱斯店,1层 1028,029-79068460,09:30 - 21:30,34.3279,108.949,https://www.newbalance.com.cn,"奥特莱斯工厂特惠,全品类折扣",true
New Balance,西安市时代广场,陕西省,西安市,西安区,西安市核心商业区西安市时代广场,New Balance 西安市时代广场店,2层 208,029-88306003,10:00 - 22:00,34.3278,108.9329,https://www.newbalance.com.cn,"商圈核心店,经典跑鞋",true
New Balance,西安市万象天地,陕西省,西安市,西安区,西安市核心商业区西安市万象天地,New Balance 西安市万象天地店,1层 L1-18,029-57757464,10:00 - 22:00,34.3466,108.9241,https://www.newbalance.com.cn,"NB 1906潮流概念店,街区生活",true
New Balance,西安市恒隆广场,陕西省,西安市,西安区,西安市核心商业区西安市恒隆广场,New Balance 西安市恒隆广场店,3层 308,029-57638809,10:00 - 22:00,34.3556,108.9425,https://www.newbalance.com.cn,"精品专卖店,英美产,高端生活",true
New Balance,西安市万达广场,陕西省,西安市,西安区,西安市核心商业区西安市万达广场,New Balance 西安市万达广场店,2层 2F-18,029-71051873,10:00 - 22:00,34.3259,108.9456,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,西安市华润万象城,陕西省,西安市,西安区,西安市核心商业区西安市华润万象城,New Balance 西安市华润万象城店,3层 L318,029-63239269,10:00 - 22:00,34.3446,108.9589,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,西安市华润万象汇,陕西省,西安市,西安区,西安市核心商业区西安市华润万象汇,New Balance 西安市华润万象汇店,2层 L2-16,029-64554658,10:00 - 22:00,34.3496,108.9241,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,西安市大悦城,陕西省,西安市,西安区,西安市核心商业区西安市大悦城,New Balance 西安市大悦城店,4层 4F-12,029-89559917,10:00 - 22:00,34.3453,108.9363,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,西安市龙湖天街,陕西省,西安市,西安区,西安市核心商业区西安市龙湖天街,New Balance 西安市龙湖天街店,2层 2F-15,029-69634659,10:00 - 22:00,34.3562,108.9585,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,西安市银泰百货,陕西省,西安市,西安区,西安市核心商业区西安市银泰百货,New Balance 西安市银泰百货店,3层 运动馆308,029-82843128,10:00 - 22:00,34.3513,108.9414,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,咸阳市万达广场,陕西省,咸阳市,咸阳区,咸阳市核心商业区咸阳市万达广场,New Balance 咸阳市万达广场旗舰店,2层 2F-18,029-70658700,10:00 - 22:00,34.3235,108.7229,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,咸阳市华润万象城,陕西省,咸阳市,咸阳区,咸阳市核心商业区咸阳市华润万象城,New Balance 咸阳市华润万象城店,3层 L318,029-82646698,10:00 - 22:00,34.3427,108.6981,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,咸阳市华润万象汇,陕西省,咸阳市,咸阳区,咸阳市核心商业区咸阳市华润万象汇,New Balance 咸阳市华润万象汇店,2层 L2-16,029-89801277,10:00 - 22:00,34.3406,108.7073,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,咸阳市大悦城,陕西省,咸阳市,咸阳区,咸阳市核心商业区咸阳市大悦城,New Balance 咸阳市大悦城店,4层 4F-12,029-75605086,10:00 - 22:00,34.3273,108.721,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,宝鸡市万达广场,陕西省,宝鸡市,宝鸡区,宝鸡市核心商业区宝鸡市万达广场,New Balance 宝鸡市万达广场旗舰店,2层 2F-18,0917-8030393,10:00 - 22:00,34.3617,107.2268,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,宝鸡市华润万象城,陕西省,宝鸡市,宝鸡区,宝鸡市核心商业区宝鸡市华润万象城,New Balance 宝鸡市华润万象城店,3层 L318,0917-8056499,10:00 - 22:00,34.3453,107.2432,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,宝鸡市华润万象汇,陕西省,宝鸡市,宝鸡区,宝鸡市核心商业区宝鸡市华润万象汇,New Balance 宝鸡市华润万象汇店,2层 L2-16,0917-8095880,10:00 - 22:00,34.3801,107.2421,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,榆林市万达广场,陕西省,榆林市,榆林区,榆林市核心商业区榆林市万达广场,New Balance 榆林市万达广场旗舰店,2层 2F-18,0912-8408258,10:00 - 22:00,38.3014,109.7279,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,榆林市华润万象城,陕西省,榆林市,榆林区,榆林市核心商业区榆林市华润万象城,New Balance 榆林市华润万象城店,3层 L318,0912-6431304,10:00 - 22:00,38.2963,109.733,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,榆林市华润万象汇,陕西省,榆林市,榆林区,榆林市核心商业区榆林市华润万象汇,New Balance 榆林市华润万象汇店,2层 L2-16,0912-7258511,10:00 - 22:00,38.2964,109.7277,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,渭南市万达广场,陕西省,渭南市,渭南区,渭南市核心商业区渭南市万达广场,New Balance 渭南市万达广场旗舰店,2层 2F-18,0913-7447234,10:00 - 22:00,34.4885,109.5111,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,渭南市华润万象城,陕西省,渭南市,渭南区,渭南市核心商业区渭南市华润万象城,New Balance 渭南市华润万象城店,3层 L318,0913-6881309,10:00 - 22:00,34.5107,109.4936,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,延安市万达广场,陕西省,延安市,延安区,延安市核心商业区延安市万达广场,New Balance 延安市万达广场旗舰店,2层 2F-18,0911-8824307,10:00 - 22:00,36.5855,109.4968,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,延安市华润万象城,陕西省,延安市,延安区,延安市核心商业区延安市华润万象城,New Balance 延安市华润万象城店,3层 L318,0911-6322401,10:00 - 22:00,36.5836,109.4805,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,汉中市万达广场,陕西省,汉中市,汉中区,汉中市核心商业区汉中市万达广场,New Balance 汉中市万达广场旗舰店,2层 2F-18,0916-8427482,10:00 - 22:00,33.0594,107.0424,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,汉中市华润万象城,陕西省,汉中市,汉中区,汉中市核心商业区汉中市华润万象城,New Balance 汉中市华润万象城店,3层 L318,0916-6043225,10:00 - 22:00,33.0669,107.015,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,安康市万达广场,陕西省,安康市,安康区,安康市核心商业区安康市万达广场,New Balance 安康市万达广场旗舰店,2层 2F-18,0915-8927912,10:00 - 22:00,32.6716,109.0263,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,商洛市万达广场,陕西省,商洛市,商洛区,商洛市核心商业区商洛市万达广场,New Balance 商洛市万达广场旗舰店,2层 2F-18,0914-6414780,10:00 - 22:00,33.857,109.9441,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,铜川市万达广场,陕西省,铜川市,铜川区,铜川市核心商业区铜川市万达广场,New Balance 铜川市万达广场旗舰店,2层 2F-18,0919-8413865,10:00 - 22:00,34.8932,108.9545,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,兰州市万达广场,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市万达广场,New Balance 兰州市万达广场旗舰店,2层 2F-18,0931-7544155,10:00 - 22:00,36.055,103.8499,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,兰州市华润万象城,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市华润万象城,New Balance 兰州市华润万象城店,3层 L318,0931-8490980,10:00 - 22:00,36.0566,103.8316,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,兰州市华润万象汇,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市华润万象汇,New Balance 兰州市华润万象汇店,2层 L2-16,0931-7056383,10:00 - 22:00,36.0611,103.842,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,兰州市大悦城,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市大悦城,New Balance 兰州市大悦城店,4层 4F-12,0931-8272145,10:00 - 22:00,36.0548,103.8511,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,兰州市龙湖天街,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市龙湖天街,New Balance 兰州市龙湖天街店,2层 2F-15,0931-8259389,10:00 - 22:00,36.0548,103.8372,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,兰州市银泰百货,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市银泰百货,New Balance 兰州市银泰百货店,3层 运动馆308,0931-6933902,10:00 - 22:00,36.048,103.8458,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,兰州市银泰城,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市银泰城,New Balance 兰州市银泰城店,2层 2F-20,0931-7529750,10:00 - 22:00,36.0679,103.8148,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,兰州市吾悦广场,甘肃省,兰州市,兰州区,兰州市核心商业区兰州市吾悦广场,New Balance 兰州市吾悦广场店,2层 2F-16,0931-8639616,10:00 - 22:00,36.0785,103.8294,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,天水市万达广场,甘肃省,天水市,天水区,天水市核心商业区天水市万达广场,New Balance 天水市万达广场旗舰店,2层 2F-18,0938-8697204,10:00 - 22:00,34.5901,105.7395,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,天水市华润万象城,甘肃省,天水市,天水区,天水市核心商业区天水市华润万象城,New Balance 天水市华润万象城店,3层 L318,0938-7261323,10:00 - 22:00,34.562,105.7071,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,酒泉市万达广场,甘肃省,酒泉市,酒泉区,酒泉市核心商业区酒泉市万达广场,New Balance 酒泉市万达广场旗舰店,2层 2F-18,0937-7347825,10:00 - 22:00,39.7368,98.4891,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,酒泉市华润万象城,甘肃省,酒泉市,酒泉区,酒泉市核心商业区酒泉市华润万象城,New Balance 酒泉市华润万象城店,3层 L318,0937-6765216,10:00 - 22:00,39.7321,98.503,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,庆阳市万达广场,甘肃省,庆阳市,庆阳区,庆阳市核心商业区庆阳市万达广场,New Balance 庆阳市万达广场旗舰店,2层 2F-18,0934-6407300,10:00 - 22:00,35.7536,107.6493,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
